T,Points:0,Points:1,Points:2,Point ID,Block Number
350,-8.50841e-05,0.000427746,0.045,595,5
350,-0.000140188,0.000412981,0.045,596,5
350,-0.000192894,0.00039115,0.045,597,5
350,-0.000242299,0.000362626,0.045,598,5
350,-0.000287558,0.000327897,0.045,599,5
333.732,0.00301735,0.00344063,0.055,600,5
333.732,0.00254245,0.00380504,0.055,601,5
333.732,0.00202404,0.00410434,0.055,602,5
333.732,0.001471,0.00433342,0.055,603,5
333.732,0.000892788,0.00448835,0.055,604,5
333.732,0.000299303,0.00456648,0.055,605,5
333.732,-0.000299303,0.00456648,0.055,606,5
333.732,-0.000892788,0.00448835,0.055,607,5
333.732,-0.001471,0.00433342,0.055,608,5
333.732,-0.00202404,0.00410434,0.055,609,5
333.732,-0.00254245,0.00380504,0.055,610,5
333.732,-0.00301735,0.00344063,0.055,611,5
345.646,0.00279305,0.00318486,0.055,612,5
345.646,0.00235345,0.00352218,0.055,613,5
345.646,0.00187358,0.00379924,0.055,614,5
345.646,0.00136165,0.00401128,0.055,615,5
345.646,0.000826421,0.0041547,0.055,616,5
345.646,0.000277054,0.00422702,0.055,617,5
345.646,-0.000277054,0.00422702,0.055,618,5
345.646,-0.000826421,0.0041547,0.055,619,5
345.646,-0.00136165,0.00401128,0.055,620,5
345.646,-0.00187358,0.00379924,0.055,621,5
345.646,-0.00235345,0.00352218,0.055,622,5
345.646,-0.00279305,0.00318486,0.055,623,5
349.486,0.00255079,0.00290862,0.055,624,5
349.486,0.00214932,0.00321668,0.055,625,5
349.486,0.00171107,0.0034697,0.055,626,5
349.486,0.00124354,0.00366336,0.055,627,5
349.486,0.00075474,0.00379433,0.055,628,5
349.486,0.000253023,0.00386039,0.055,629,5
349.486,-0.000253023,0.00386039,0.055,630,5
349.486,-0.00075474,0.00379433,0.055,631,5
349.486,-0.00124354,0.00366336,0.055,632,5
349.486,-0.00171107,0.0034697,0.055,633,5
349.486,-0.00214932,0.00321668,0.055,634,5
349.486,-0.00255079,0.00290862,0.055,635,5
349.969,0.00228914,0.00261026,0.055,636,5
349.969,0.00192884,0.00288672,0.055,637,5
349.969,0.00153555,0.00311379,0.055,638,5
349.969,0.00111598,0.00328758,0.055,639,5
349.969,0.00067732,0.00340512,0.055,640,5
349.969,0.000227068,0.0034644,0.055,641,5
349.969,-0.000227068,0.0034644,0.055,642,5
349.969,-0.00067732,0.00340512,0.055,643,5
349.969,-0.00111598,0.00328758,0.055,644,5
349.969,-0.00153555,0.00311379,0.055,645,5
349.969,-0.00192884,0.00288672,0.055,646,5
349.969,-0.00228914,0.00261026,0.055,647,5
349.999,0.00200653,0.00228801,0.055,648,5
349.999,0.00169072,0.00253034,0.055,649,5
349.999,0.00134598,0.00272938,0.055,650,5
349.999,0.00097821,0.00288171,0.055,651,5
349.999,0.000593702,0.00298474,0.055,652,5
349.999,0.000199036,0.0030367,0.055,653,5
349.999,-0.000199036,0.0030367,0.055,654,5
349.999,-0.000593702,0.00298474,0.055,655,5
349.999,-0.00097821,0.00288171,0.055,656,5
349.999,-0.00134598,0.00272938,0.055,657,5
349.999,-0.00169072,0.00253034,0.055,658,5
349.999,-0.00200653,0.00228801,0.055,659,5
350,0.00170131,0.00193997,0.055,660,5
350,0.00143353,0.00214543,0.055,661,5
350,0.00114123,0.00231419,0.055,662,5
350,0.000829408,0.00244336,0.055,663,5
350,0.00050339,0.00253071,0.055,664,5
350,0.000168759,0.00257477,0.055,665,5
350,-0.000168759,0.00257477,0.055,666,5
350,-0.00050339,0.00253071,0.055,667,5
350,-0.000829408,0.00244336,0.055,668,5
350,-0.00114123,0.00231419,0.055,669,5
350,-0.00143353,0.00214543,0.055,670,5
350,-0.00170131,0.00193997,0.055,671,5
350,0.00137164,0.00156406,0.055,672,5
350,0.00115576,0.00172971,0.055,673,5
350,0.000920096,0.00186577,0.055,674,5
350,0.000668692,0.0019699,0.055,675,5
350,0.000405847,0.00204033,0.055,676,5
350,0.000136058,0.00207585,0.055,677,5
350,-0.000136058,0.00207585,0.055,678,5
350,-0.000405847,0.00204033,0.055,679,5
350,-0.000668692,0.0019699,0.055,680,5
350,-0.000920096,0.00186577,0.055,681,5
350,-0.00115576,0.00172971,0.055,682,5
350,-0.00137164,0.00156406,0.055,683,5
350,0.00101558,0.00115805,0.055,684,5
350,0.000855739,0.0012807,0.055,685,5
350,0.000681253,0.00138144,0.055,686,5
350,0.00049511,0.00145855,0.055,687,5
350,0.000300496,0.00151069,0.055,688,5
350,0.00010074,0.00153699,0.055,689,5
350,-0.00010074,0.00153699,0.055,690,5
350,-0.000300496,0.00151069,0.055,691,5
350,-0.00049511,0.00145855,0.055,692,5
350,-0.000681253,0.00138144,0.055,693,5
350,-0.000855739,0.0012807,0.055,694,5
350,-0.00101558,0.00115805,0.055,695,5
350,0.00063102,0.000719541,0.055,696,5
350,0.000531703,0.000795749,0.055,697,5
350,0.000423288,0.000858343,0.055,698,5
350,0.00030763,0.00090625,0.055,699,5
350,0.000186709,0.00093865,0.055,700,5
350,6.25934e-05,0.000954991,0.055,701,5
350,-6.25934e-05,0.000954991,0.055,702,5
350,-0.000186709,0.00093865,0.055,703,5
350,-0.00030763,0.00090625,0.055,704,5
350,-0.000423288,0.000858343,0.055,705,5
350,-0.000531703,0.000795749,0.055,706,5
350,-0.00063102,0.000719541,0.055,707,5
350,0.000287558,0.000327897,0.055,708,5
350,0.000242299,0.000362626,0.055,709,5
350,0.000192894,0.00039115,0.055,710,5
350,0.000140188,0.000412981,0.055,711,5
350,8.50841e-05,0.000427746,0.055,712,5
350,2.8524e-05,0.000435193,0.055,713,5
350,-2.8524e-05,0.000435193,0.055,714,5
350,-8.50841e-05,0.000427746,0.055,715,5
350,-0.000140188,0.000412981,0.055,716,5
350,-0.000192894,0.00039115,0.055,717,5
350,-0.000242299,0.000362626,0.055,718,5
350,-0.000287558,0.000327897,0.055,719,5
333.321,0.00301735,0.00344063,0.065,720,5
333.321,0.00254245,0.00380504,0.065,721,5
333.321,0.00202404,0.00410434,0.065,722,5
333.321,0.001471,0.00433342,0.065,723,5
333.321,0.000892788,0.00448835,0.065,724,5
333.321,0.000299303,0.00456648,0.065,725,5
333.321,-0.000299303,0.00456648,0.065,726,5
333.321,-0.000892788,0.00448835,0.065,727,5
333.321,-0.001471,0.00433342,0.065,728,5
333.321,-0.00202404,0.00410434,0.065,729,5
333.321,-0.00254245,0.00380504,0.065,730,5
333.321,-0.00301735,0.00344063,0.065,731,5
345.026,0.00279305,0.00318486,0.065,732,5
345.026,0.00235345,0.00352218,0.065,733,5
345.026,0.00187358,0.00379924,0.065,734,5
345.026,0.00136165,0.00401128,0.065,735,5
345.026,0.000826421,0.0041547,0.065,736,5
345.026,0.000277054,0.00422702,0.065,737,5
345.026,-0.000277054,0.00422702,0.065,738,5
345.026,-0.000826421,0.0041547,0.065,739,5
345.026,-0.00136165,0.00401128,0.065,740,5
345.026,-0.00187358,0.00379924,0.065,741,5
345.026,-0.00235345,0.00352218,0.065,742,5
345.026,-0.00279305,0.00318486,0.065,743,5
349.333,0.00255079,0.00290862,0.065,744,5
349.333,0.00214932,0.00321668,0.065,745,5
349.333,0.00171107,0.0034697,0.065,746,5
349.333,0.00124354,0.00366336,0.065,747,5
349.333,0.00075474,0.00379433,0.065,748,5
349.333,0.000253023,0.00386039,0.065,749,5
349.333,-0.000253023,0.00386039,0.065,750,5
349.333,-0.00075474,0.00379433,0.065,751,5
349.333,-0.00124354,0.00366336,0.065,752,5
349.333,-0.00171107,0.0034697,0.065,753,5
349.333,-0.00214932,0.00321668,0.065,754,5
349.333,-0.00255079,0.00290862,0.065,755,5
349.955,0.00228914,0.00261026,0.065,756,5
349.955,0.00192884,0.00288672,0.065,757,5
349.955,0.00153555,0.00311379,0.065,758,5
349.955,0.00111598,0.00328758,0.065,759,5
349.955,0.00067732,0.00340512,0.065,760,5
349.955,0.000227068,0.0034644,0.065,761,5
349.955,-0.000227068,0.0034644,0.065,762,5
349.955,-0.00067732,0.00340512,0.065,763,5
349.955,-0.00111598,0.00328758,0.065,764,5
349.955,-0.00153555,0.00311379,0.065,765,5
349.955,-0.00192884,0.00288672,0.065,766,5
349.955,-0.00228914,0.00261026,0.065,767,5
349.998,0.00200653,0.00228801,0.065,768,5
349.998,0.00169072,0.00253034,0.065,769,5
349.998,0.00134598,0.00272938,0.065,770,5
349.998,0.00097821,0.00288171,0.065,771,5
349.998,0.000593702,0.00298474,0.065,772,5
349.998,0.000199036,0.0030367,0.065,773,5
349.998,-0.000199036,0.0030367,0.065,774,5
349.998,-0.000593702,0.00298474,0.065,775,5
349.998,-0.00097821,0.00288171,0.065,776,5
349.998,-0.00134598,0.00272938,0.065,777,5
349.998,-0.00169072,0.00253034,0.065,778,5
349.998,-0.00200653,0.00228801,0.065,779,5
350,0.00170131,0.00193997,0.065,780,5
350,0.00143353,0.00214543,0.065,781,5
350,0.00114123,0.00231419,0.065,782,5
350,0.000829408,0.00244336,0.065,783,5
350,0.00050339,0.00253071,0.065,784,5
350,0.000168759,0.00257477,0.065,785,5
350,-0.000168759,0.00257477,0.065,786,5
350,-0.00050339,0.00253071,0.065,787,5
350,-0.000829408,0.00244336,0.065,788,5
350,-0.00114123,0.00231419,0.065,789,5
350,-0.00143353,0.00214543,0.065,790,5
350,-0.00170131,0.00193997,0.065,791,5
350,0.00137164,0.00156406,0.065,792,5
350,0.00115576,0.00172971,0.065,793,5
350,0.000920096,0.00186577,0.065,794,5
350,0.000668692,0.0019699,0.065,795,5
350,0.000405847,0.00204033,0.065,796,5
350,0.000136058,0.00207585,0.065,797,5
350,-0.000136058,0.00207585,0.065,798,5
350,-0.000405847,0.00204033,0.065,799,5
350,-0.000668692,0.0019699,0.065,800,5
350,-0.000920096,0.00186577,0.065,801,5
350,-0.00115576,0.00172971,0.065,802,5
350,-0.00137164,0.00156406,0.065,803,5
350,0.00101558,0.00115805,0.065,804,5
350,0.000855739,0.0012807,0.065,805,5
350,0.000681253,0.00138144,0.065,806,5
350,0.00049511,0.00145855,0.065,807,5
350,0.000300496,0.00151069,0.065,808,5
350,0.00010074,0.00153699,0.065,809,5
350,-0.00010074,0.00153699,0.065,810,5
350,-0.000300496,0.00151069,0.065,811,5
350,-0.00049511,0.00145855,0.065,812,5
350,-0.000681253,0.00138144,0.065,813,5
350,-0.000855739,0.0012807,0.065,814,5
350,-0.00101558,0.00115805,0.065,815,5
350,0.00063102,0.000719541,0.065,816,5
350,0.000531703,0.000795749,0.065,817,5
350,0.000423288,0.000858343,0.065,818,5
350,0.00030763,0.00090625,0.065,819,5
350,0.000186709,0.00093865,0.065,820,5
350,6.25934e-05,0.000954991,0.065,821,5
350,-6.25934e-05,0.000954991,0.065,822,5
350,-0.000186709,0.00093865,0.065,823,5
350,-0.00030763,0.00090625,0.065,824,5
350,-0.000423288,0.000858343,0.065,825,5
350,-0.000531703,0.000795749,0.065,826,5
350,-0.00063102,0.000719541,0.065,827,5
350,0.000287558,0.000327897,0.065,828,5
350,0.000242299,0.000362626,0.065,829,5
350,0.000192894,0.00039115,0.065,830,5
350,0.000140188,0.000412981,0.065,831,5
350,8.50841e-05,0.000427746,0.065,832,5
350,2.8524e-05,0.000435193,0.065,833,5
350,-2.8524e-05,0.000435193,0.065,834,5
350,-8.50841e-05,0.000427746,0.065,835,5
350,-0.000140188,0.000412981,0.065,836,5
350,-0.000192894,0.00039115,0.065,837,5
350,-0.000242299,0.000362626,0.065,838,5
350,-0.000287558,0.000327897,0.065,839,5
332.994,0.00301735,0.00344063,0.075,840,5
332.994,0.00254245,0.00380504,0.075,841,5
332.994,0.00202404,0.00410434,0.075,842,5
332.994,0.001471,0.00433342,0.075,843,5
332.994,0.000892788,0.00448835,0.075,844,5
332.994,0.000299303,0.00456648,0.075,845,5
332.994,-0.000299303,0.00456648,0.075,846,5
332.994,-0.000892788,0.00448835,0.075,847,5
332.994,-0.001471,0.00433342,0.075,848,5
332.994,-0.00202404,0.00410434,0.075,849,5
332.994,-0.00254245,0.00380504,0.075,850,5
332.994,-0.00301735,0.00344063,0.075,851,5
344.456,0.00279305,0.00318486,0.075,852,5
344.456,0.00235345,0.00352218,0.075,853,5
344.456,0.00187358,0.00379924,0.075,854,5
344.456,0.00136165,0.00401128,0.075,855,5
344.456,0.000826421,0.0041547,0.075,856,5
344.456,0.000277054,0.00422702,0.075,857,5
344.456,-0.000277054,0.00422702,0.075,858,5
344.456,-0.000826421,0.0041547,0.075,859,5
344.456,-0.00136165,0.00401128,0.075,860,5
344.456,-0.00187358,0.00379924,0.075,861,5
344.456,-0.00235345,0.00352218,0.075,862,5
344.456,-0.00279305,0.00318486,0.075,863,5
349.169,0.00255079,0.00290862,0.075,864,5
349.169,0.00214932,0.00321668,0.075,865,5
349.169,0.00171107,0.0034697,0.075,866,5
349.169,0.00124354,0.00366336,0.075,867,5
349.169,0.00075474,0.00379433,0.075,868,5
349.169,0.000253023,0.00386039,0.075,869,5
349.169,-0.000253023,0.00386039,0.075,870,5
349.169,-0.00075474,0.00379433,0.075,871,5
349.169,-0.00124354,0.00366336,0.075,872,5
349.169,-0.00171107,0.0034697,0.075,873,5
349.169,-0.00214932,0.00321668,0.075,874,5
349.169,-0.00255079,0.00290862,0.075,875,5
349.937,0.00228914,0.00261026,0.075,876,5
349.937,0.00192884,0.00288672,0.075,877,5
349.937,0.00153555,0.00311379,0.075,878,5
349.937,0.00111598,0.00328758,0.075,879,5
349.937,0.00067732,0.00340512,0.075,880,5
349.937,0.000227068,0.0034644,0.075,881,5
349.937,-0.000227068,0.0034644,0.075,882,5
349.937,-0.00067732,0.00340512,0.075,883,5
349.937,-0.00111598,0.00328758,0.075,884,5
349.937,-0.00153555,0.00311379,0.075,885,5
349.937,-0.00192884,0.00288672,0.075,886,5
349.937,-0.00228914,0.00261026,0.075,887,5
349.997,0.00200653,0.00228801,0.075,888,5
349.997,0.00169072,0.00253034,0.075,889,5
349.997,0.00134598,0.00272938,0.075,890,5
349.997,0.00097821,0.00288171,0.075,891,5
349.997,0.000593702,0.00298474,0.075,892,5
349.997,0.000199036,0.0030367,0.075,893,5
349.997,-0.000199036,0.0030367,0.075,894,5
349.997,-0.000593702,0.00298474,0.075,895,5
349.997,-0.00097821,0.00288171,0.075,896,5
349.997,-0.00134598,0.00272938,0.075,897,5
349.997,-0.00169072,0.00253034,0.075,898,5
349.997,-0.00200653,0.00228801,0.075,899,5
350,0.00170131,0.00193997,0.075,900,5
350,0.00143353,0.00214543,0.075,901,5
350,0.00114123,0.00231419,0.075,902,5
350,0.000829408,0.00244336,0.075,903,5
350,0.00050339,0.00253071,0.075,904,5
350,0.000168759,0.00257477,0.075,905,5
350,-0.000168759,0.00257477,0.075,906,5
350,-0.00050339,0.00253071,0.075,907,5
350,-0.000829408,0.00244336,0.075,908,5
350,-0.00114123,0.00231419,0.075,909,5
350,-0.00143353,0.00214543,0.075,910,5
350,-0.00170131,0.00193997,0.075,911,5
350,0.00137164,0.00156406,0.075,912,5
350,0.00115576,0.00172971,0.075,913,5
350,0.000920096,0.00186577,0.075,914,5
350,0.000668692,0.0019699,0.075,915,5
350,0.000405847,0.00204033,0.075,916,5
350,0.000136058,0.00207585,0.075,917,5
350,-0.000136058,0.00207585,0.075,918,5
350,-0.000405847,0.00204033,0.075,919,5
350,-0.000668692,0.0019699,0.075,920,5
350,-0.000920096,0.00186577,0.075,921,5
350,-0.00115576,0.00172971,0.075,922,5
350,-0.00137164,0.00156406,0.075,923,5
350,0.00101558,0.00115805,0.075,924,5
350,0.000855739,0.0012807,0.075,925,5
350,0.000681253,0.00138144,0.075,926,5
350,0.00049511,0.00145855,0.075,927,5
350,0.000300496,0.00151069,0.075,928,5
350,0.00010074,0.00153699,0.075,929,5
350,-0.00010074,0.00153699,0.075,930,5
350,-0.000300496,0.00151069,0.075,931,5
350,-0.00049511,0.00145855,0.075,932,5
350,-0.000681253,0.00138144,0.075,933,5
350,-0.000855739,0.0012807,0.075,934,5
350,-0.00101558,0.00115805,0.075,935,5
350,0.00063102,0.000719541,0.075,936,5
350,0.000531703,0.000795749,0.075,937,5
350,0.000423288,0.000858343,0.075,938,5
350,0.00030763,0.00090625,0.075,939,5
350,0.000186709,0.00093865,0.075,940,5
350,6.25934e-05,0.000954991,0.075,941,5
350,-6.25934e-05,0.000954991,0.075,942,5
350,-0.000186709,0.00093865,0.075,943,5
350,-0.00030763,0.00090625,0.075,944,5
350,-0.000423288,0.000858343,0.075,945,5
350,-0.000531703,0.000795749,0.075,946,5
350,-0.00063102,0.000719541,0.075,947,5
350,0.000287558,0.000327897,0.075,948,5
350,0.000242299,0.000362626,0.075,949,5
350,0.000192894,0.00039115,0.075,950,5
350,0.000140188,0.000412981,0.075,951,5
350,8.50841e-05,0.000427746,0.075,952,5
350,2.8524e-05,0.000435193,0.075,953,5
350,-2.8524e-05,0.000435193,0.075,954,5
350,-8.50841e-05,0.000427746,0.075,955,5
350,-0.000140188,0.000412981,0.075,956,5
350,-0.000192894,0.00039115,0.075,957,5
350,-0.000242299,0.000362626,0.075,958,5
350,-0.000287558,0.000327897,0.075,959,5
332.722,0.00301735,0.00344063,0.085,960,5
332.722,0.00254245,0.00380504,0.085,961,5
332.722,0.00202404,0.00410434,0.085,962,5
332.722,0.001471,0.00433342,0.085,963,5
332.722,0.000892788,0.00448835,0.085,964,5
332.722,0.000299303,0.00456648,0.085,965,5
332.722,-0.000299303,0.00456648,0.085,966,5
332.722,-0.000892788,0.00448835,0.085,967,5
332.722,-0.001471,0.00433342,0.085,968,5
332.722,-0.00202404,0.00410434,0.085,969,5
332.722,-0.00254245,0.00380504,0.085,970,5
332.722,-0.00301735,0.00344063,0.085,971,5
343.932,0.00279305,0.00318486,0.085,972,5
343.932,0.00235345,0.00352218,0.085,973,5
343.932,0.00187358,0.00379924,0.085,974,5
343.932,0.00136165,0.00401128,0.085,975,5
343.932,0.000826421,0.0041547,0.085,976,5
343.932,0.000277054,0.00422702,0.085,977,5
343.932,-0.000277054,0.00422702,0.085,978,5
343.932,-0.000826421,0.0041547,0.085,979,5
343.932,-0.00136165,0.00401128,0.085,980,5
343.932,-0.00187358,0.00379924,0.085,981,5
343.932,-0.00235345,0.00352218,0.085,982,5
343.932,-0.00279305,0.00318486,0.085,983,5
348.997,0.00255079,0.00290862,0.085,984,5
348.997,0.00214932,0.00321668,0.085,985,5
348.997,0.00171107,0.0034697,0.085,986,5
348.997,0.00124354,0.00366336,0.085,987,5
348.997,0.00075474,0.00379433,0.085,988,5
348.997,0.000253023,0.00386039,0.085,989,5
348.997,-0.000253023,0.00386039,0.085,990,5
348.997,-0.00075474,0.00379433,0.085,991,5
348.997,-0.00124354,0.00366336,0.085,992,5
348.997,-0.00171107,0.0034697,0.085,993,5
348.997,-0.00214932,0.00321668,0.085,994,5
348.997,-0.00255079,0.00290862,0.085,995,5
349.916,0.00228914,0.00261026,0.085,996,5
349.916,0.00192884,0.00288672,0.085,997,5
349.916,0.00153555,0.00311379,0.085,998,5
349.916,0.00111598,0.00328758,0.085,999,5
349.916,0.00067732,0.00340512,0.085,1000,5
349.916,0.000227068,0.0034644,0.085,1001,5
349.916,-0.000227068,0.0034644,0.085,1002,5
349.916,-0.00067732,0.00340512,0.085,1003,5
349.916,-0.00111598,0.00328758,0.085,1004,5
349.916,-0.00153555,0.00311379,0.085,1005,5
349.916,-0.00192884,0.00288672,0.085,1006,5
349.916,-0.00228914,0.00261026,0.085,1007,5
349.996,0.00200653,0.00228801,0.085,1008,5
349.996,0.00169072,0.00253034,0.085,1009,5
349.996,0.00134598,0.00272938,0.085,1010,5
349.996,0.00097821,0.00288171,0.085,1011,5
349.996,0.000593702,0.00298474,0.085,1012,5
349.996,0.000199036,0.0030367,0.085,1013,5
349.996,-0.000199036,0.0030367,0.085,1014,5
349.996,-0.000593702,0.00298474,0.085,1015,5
349.996,-0.00097821,0.00288171,0.085,1016,5
349.996,-0.00134598,0.00272938,0.085,1017,5
349.996,-0.00169072,0.00253034,0.085,1018,5
349.996,-0.00200653,0.00228801,0.085,1019,5
350,0.00170131,0.00193997,0.085,1020,5
350,0.00143353,0.00214543,0.085,1021,5
350,0.00114123,0.00231419,0.085,1022,5
350,0.000829408,0.00244336,0.085,1023,5
350,0.00050339,0.00253071,0.085,1024,5
350,0.000168759,0.00257477,0.085,1025,5
350,-0.000168759,0.00257477,0.085,1026,5
350,-0.00050339,0.00253071,0.085,1027,5
350,-0.000829408,0.00244336,0.085,1028,5
350,-0.00114123,0.00231419,0.085,1029,5
350,-0.00143353,0.00214543,0.085,1030,5
350,-0.00170131,0.00193997,0.085,1031,5
350,0.00137164,0.00156406,0.085,1032,5
350,0.00115576,0.00172971,0.085,1033,5
350,0.000920096,0.00186577,0.085,1034,5
350,0.000668692,0.0019699,0.085,1035,5
350,0.000405847,0.00204033,0.085,1036,5
350,0.000136058,0.00207585,0.085,1037,5
350,-0.000136058,0.00207585,0.085,1038,5
350,-0.000405847,0.00204033,0.085,1039,5
350,-0.000668692,0.0019699,0.085,1040,5
350,-0.000920096,0.00186577,0.085,1041,5
350,-0.00115576,0.00172971,0.085,1042,5
350,-0.00137164,0.00156406,0.085,1043,5
350,0.00101558,0.00115805,0.085,1044,5
350,0.000855739,0.0012807,0.085,1045,5
350,0.000681253,0.00138144,0.085,1046,5
350,0.00049511,0.00145855,0.085,1047,5
350,0.000300496,0.00151069,0.085,1048,5
350,0.00010074,0.00153699,0.085,1049,5
350,-0.00010074,0.00153699,0.085,1050,5
350,-0.000300496,0.00151069,0.085,1051,5
350,-0.00049511,0.00145855,0.085,1052,5
350,-0.000681253,0.00138144,0.085,1053,5
350,-0.000855739,0.0012807,0.085,1054,5
350,-0.00101558,0.00115805,0.085,1055,5
350,0.00063102,0.000719541,0.085,1056,5
350,0.000531703,0.000795749,0.085,1057,5
350,0.000423288,0.000858343,0.085,1058,5
350,0.00030763,0.00090625,0.085,1059,5
350,0.000186709,0.00093865,0.085,1060,5
350,6.25934e-05,0.000954991,0.085,1061,5
350,-6.25934e-05,0.000954991,0.085,1062,5
350,-0.000186709,0.00093865,0.085,1063,5
350,-0.00030763,0.00090625,0.085,1064,5
350,-0.000423288,0.000858343,0.085,1065,5
350,-0.000531703,0.000795749,0.085,1066,5
350,-0.00063102,0.000719541,0.085,1067,5
350,0.000287558,0.000327897,0.085,1068,5
350,0.000242299,0.000362626,0.085,1069,5
350,0.000192894,0.00039115,0.085,1070,5
350,0.000140188,0.000412981,0.085,1071,5
350,8.50841e-05,0.000427746,0.085,1072,5
350,2.8524e-05,0.000435193,0.085,1073,5
350,-2.8524e-05,0.000435193,0.085,1074,5
350,-8.50841e-05,0.000427746,0.085,1075,5
350,-0.000140188,0.000412981,0.085,1076,5
350,-0.000192894,0.00039115,0.085,1077,5
350,-0.000242299,0.000362626,0.085,1078,5
350,-0.000287558,0.000327897,0.085,1079,5
332.489,0.00301735,0.00344063,0.095,1080,5
332.489,0.00254245,0.00380504,0.095,1081,5
332.489,0.00202404,0.00410434,0.095,1082,5
332.489,0.001471,0.00433342,0.095,1083,5
332.489,0.000892788,0.00448835,0.095,1084,5
332.489,0.000299303,0.00456648,0.095,1085,5
332.489,-0.000299303,0.00456648,0.095,1086,5
332.489,-0.000892788,0.00448835,0.095,1087,5
332.489,-0.001471,0.00433342,0.095,1088,5
332.489,-0.00202404,0.00410434,0.095,1089,5
332.489,-0.00254245,0.00380504,0.095,1090,5
332.489,-0.00301735,0.00344063,0.095,1091,5
343.449,0.00279305,0.00318486,0.095,1092,5
343.449,0.00235345,0.00352218,0.095,1093,5
343.449,0.00187358,0.00379924,0.095,1094,5
343.449,0.00136165,0.00401128,0.095,1095,5
343.449,0.000826421,0.0041547,0.095,1096,5
343.449,0.000277054,0.00422702,0.095,1097,5
343.449,-0.000277054,0.00422702,0.095,1098,5
343.449,-0.000826421,0.0041547,0.095,1099,5
343.449,-0.00136165,0.00401128,0.095,1100,5
343.449,-0.00187358,0.00379924,0.095,1101,5
343.449,-0.00235345,0.00352218,0.095,1102,5
343.449,-0.00279305,0.00318486,0.095,1103,5
